user_id,signup_date,city,device_type,channel,age_bucket
U036446,2024-04-21,Jaipur,android,referral,25-34
U036447,2024-05-04,Jaipur,android,paid_google,25-34
U036448,2024-03-09,Delhi,ios,paid_google,18-24
U036449,2024-04-13,Hyderabad,android,organic,25-34
U036450,2024-06-11,Bangalore,ios,referral,18-24
U036451,2024-06-28,Bangalore,ios,paid_google,35-44
U036452,2024-02-05,Mumbai,android,organic,25-34
U036453,2024-05-06,Bangalore,ios,organic,18-24
U036454,2024-02-04,Bangalore,ios,paid_google,25-34
U036455,2024-01-13,Mumbai,web,paid_google,25-34
U036456,2024-06-10,Pune,web,paid_google,18-24
U036457,2024-03-26,Mumbai,android,referral,25-34
U036458,2024-02-22,Bangalore,ios,paid_google,35-44
U036459,2024-04-11,Pune,android,paid_google,25-34
U036460,2024-06-27,Jaipur,web,referral,25-34
U036461,2024-03-17,Hyderabad,android,referral,35-44
U036462,2024-06-08,Bangalore,android,social,18-24
U036463,2024-05-26,Pune,android,paid_google,45+
U036464,2024-01-17,Delhi,android,organic,18-24
U036465,2024-01-28,Hyderabad,ios,referral,25-34
U036466,2024-06-02,Delhi,android,social,18-24
U036467,2024-06-25,Hyderabad,web,organic,18-24
U036468,2024-02-09,Chennai,ios,social,35-44
U036469,2024-06-30,Delhi,ios,paid_google,25-34
U036470,2024-05-15,Pune,android,paid_google,35-44
U036471,2024-03-30,Delhi,android,email,18-24
U036472,2024-04-14,Delhi,ios,referral,35-44
U036473,2024-04-23,Pune,android,paid_google,18-24
U036474,2024-06-09,Delhi,ios,referral,18-24
U036475,2024-06-23,Hyderabad,android,paid_google,25-34
U036476,2024-02-09,Mumbai,ios,referral,25-34
U036477,2024-05-08,Mumbai,android,organic,45+
U036478,2024-04-03,Hyderabad,web,paid_google,35-44
U036479,2024-01-11,Delhi,android,paid_google,25-34
U036480,2024-02-13,Bangalore,android,organic,18-24
U036481,2024-01-22,Kolkata,android,referral,18-24
U036482,2024-04-01,Pune,ios,organic,18-24
U036483,2024-03-23,Pune,ios,social,25-34
U036484,2024-06-15,Mumbai,android,email,18-24
U036485,2024-06-17,Hyderabad,android,organic,45+
U036486,2024-02-25,Chennai,android,paid_google,25-34
U036487,2024-05-22,Kolkata,android,organic,25-34
U036488,2024-03-03,Mumbai,android,email,25-34
U036489,2024-01-06,Chennai,ios,paid_google,25-34
U036490,2024-06-21,Mumbai,ios,referral,35-44
U036491,2024-05-07,Delhi,android,social,18-24
U036492,2024-04-26,Bangalore,android,email,25-34
U036493,2024-03-28,Chennai,android,social,25-34
U036494,2024-03-22,Delhi,android,organic,35-44
U036495,2024-05-20,Delhi,android,organic,18-24
U036496,2024-02-05,Mumbai,android,paid_google,45+
U036497,2024-01-23,Delhi,android,organic,18-24
U036498,2024-02-10,Mumbai,android,organic,35-44
U036499,2024-04-08,Kolkata,android,paid_google,25-34
U036500,2024-02-16,Chennai,ios,paid_google,35-44
U036501,2024-04-16,Mumbai,android,organic,35-44
U036502,2024-03-07,Mumbai,ios,email,45+
U036503,2024-02-25,Kolkata,ios,referral,25-34
U036504,2024-06-04,Pune,ios,organic,25-34
U036505,2024-04-04,Hyderabad,android,paid_google,25-34
U036506,2024-04-11,Mumbai,ios,social,25-34
U036507,2024-05-02,Chennai,android,referral,18-24
U036508,2024-06-13,Hyderabad,ios,organic,18-24
U036509,2024-05-11,Bangalore,web,social,45+
U036510,2024-03-09,Chennai,android,paid_google,25-34
U036511,2024-03-14,Delhi,ios,referral,25-34
U036512,2024-04-11,Kolkata,android,referral,18-24
U036513,2024-01-01,Jaipur,android,organic,45+
U036514,2024-04-24,Mumbai,web,organic,45+
U036515,2024-05-23,Kolkata,android,paid_google,18-24
U036516,2024-06-05,Chennai,ios,social,18-24
U036517,2024-01-06,Kolkata,ios,organic,18-24
U036518,2024-05-03,Kolkata,ios,organic,35-44
U036519,2024-03-28,Delhi,android,referral,25-34
U036520,2024-01-22,Mumbai,web,social,18-24
U036521,2024-06-19,Mumbai,ios,email,18-24
U036522,2024-05-24,Delhi,web,paid_google,45+
U036523,2024-06-27,Mumbai,android,paid_google,35-44
U036524,2024-05-25,Mumbai,ios,paid_google,18-24
U036525,2024-01-26,Mumbai,android,paid_google,35-44
U036526,2024-06-04,Mumbai,android,paid_google,25-34
U036527,2024-05-09,Delhi,ios,paid_google,18-24
U036528,2024-01-17,Delhi,android,referral,35-44
U036529,2024-04-26,Mumbai,web,social,18-24
U036530,2024-05-03,Pune,ios,referral,25-34
U036531,2024-04-05,Kolkata,android,paid_google,18-24
U036532,2024-04-04,Mumbai,web,paid_google,35-44
U036533,2024-01-18,Hyderabad,android,paid_google,18-24
U036534,2024-02-09,Pune,android,social,18-24
U036535,2024-05-26,Bangalore,ios,social,35-44
U036536,2024-06-22,Chennai,android,referral,35-44
U036537,2024-06-25,Jaipur,android,organic,25-34
U036538,2024-03-11,Delhi,android,paid_google,18-24
U036539,2024-03-17,Delhi,ios,social,25-34
U036540,2024-01-25,Hyderabad,android,social,25-34
U036541,2024-03-19,Bangalore,android,social,35-44
U036542,2024-06-03,Mumbai,ios,organic,35-44
U036543,2024-02-12,Kolkata,android,paid_google,25-34
U036544,2024-03-27,Pune,ios,social,25-34
U036545,2024-02-22,Mumbai,ios,paid_google,18-24
U036546,2024-06-21,Chennai,ios,email,25-34
U036547,2024-01-26,Pune,ios,paid_google,25-34
U036548,2024-04-19,Mumbai,android,referral,25-34
U036549,2024-03-11,Delhi,ios,referral,25-34
U036550,2024-06-07,Pune,ios,organic,35-44
U036551,2024-05-18,Delhi,android,organic,25-34
U036552,2024-02-15,Bangalore,android,social,45+
U036553,2024-05-13,Delhi,ios,social,25-34
U036554,2024-06-21,Kolkata,android,paid_google,25-34
U036555,2024-03-03,Delhi,ios,paid_google,18-24
U036556,2024-05-12,Delhi,ios,organic,18-24
U036557,2024-06-13,Hyderabad,android,organic,25-34
U036558,2024-03-27,Delhi,android,social,25-34
U036559,2024-06-18,Delhi,ios,referral,35-44
U036560,2024-05-26,Delhi,android,social,18-24
U036561,2024-05-01,Bangalore,ios,organic,18-24
U036562,2024-03-10,Mumbai,android,referral,25-34
U036563,2024-04-22,Mumbai,web,organic,25-34
U036564,2024-04-23,Pune,web,paid_google,45+
U036565,2024-04-21,Delhi,ios,organic,25-34
U036566,2024-03-30,Pune,ios,organic,18-24
U036567,2024-04-07,Chennai,android,organic,25-34
U036568,2024-03-22,Pune,ios,organic,25-34
U036569,2024-05-29,Mumbai,android,email,18-24
U036570,2024-01-10,Bangalore,ios,referral,18-24
U036571,2024-05-03,Hyderabad,ios,referral,45+
U036572,2024-01-05,Delhi,ios,paid_google,18-24
U036573,2024-04-02,Hyderabad,android,organic,35-44
U036574,2024-03-24,Delhi,android,organic,25-34
U036575,2024-03-18,Mumbai,ios,social,25-34
U036576,2024-06-05,Chennai,ios,organic,18-24
U036577,2024-03-08,Hyderabad,ios,email,35-44
U036578,2024-06-15,Hyderabad,ios,organic,25-34
U036579,2024-06-30,Mumbai,ios,referral,18-24
U036580,2024-02-23,Hyderabad,ios,organic,18-24
U036581,2024-06-12,Delhi,web,email,25-34
U036582,2024-03-19,Jaipur,android,paid_google,25-34
U036583,2024-02-26,Mumbai,android,social,25-34
U036584,2024-04-20,Pune,web,organic,35-44
U036585,2024-05-17,Kolkata,android,referral,25-34
U036586,2024-04-30,Delhi,android,referral,25-34
U036587,2024-06-17,Delhi,android,paid_google,25-34
U036588,2024-05-06,Pune,android,organic,18-24
U036589,2024-01-27,Chennai,android,referral,18-24
U036590,2024-03-27,Delhi,android,social,25-34
U036591,2024-04-15,Pune,ios,paid_google,35-44
U036592,2024-05-24,Chennai,android,email,25-34
U036593,2024-02-14,Bangalore,android,paid_google,18-24
U036594,2024-02-06,Kolkata,ios,paid_google,25-34
U036595,2024-01-01,Bangalore,web,organic,45+
U036596,2024-05-29,Bangalore,android,referral,18-24
U036597,2024-03-09,Delhi,android,referral,18-24
U036598,2024-06-05,Kolkata,ios,referral,35-44
U036599,2024-01-14,Delhi,android,organic,25-34
U036600,2024-05-04,Mumbai,android,referral,35-44
U036601,2024-04-13,Chennai,android,social,45+
U036602,2024-06-26,Delhi,ios,referral,18-24
U036603,2024-03-02,Bangalore,android,referral,25-34
U036604,2024-03-17,Delhi,web,email,25-34
U036605,2024-01-29,Delhi,android,referral,25-34
U036606,2024-03-29,Hyderabad,android,organic,35-44
U036607,2024-02-23,Hyderabad,web,referral,18-24
U036608,2024-04-02,Chennai,android,email,18-24
U036609,2024-05-31,Hyderabad,android,paid_google,18-24
U036610,2024-04-28,Bangalore,android,organic,25-34
U036611,2024-04-29,Bangalore,android,organic,25-34
U036612,2024-02-01,Mumbai,ios,organic,18-24
U036613,2024-01-14,Delhi,android,referral,18-24
U036614,2024-06-18,Pune,ios,referral,18-24
U036615,2024-01-13,Hyderabad,ios,social,25-34
U036616,2024-01-29,Delhi,ios,social,35-44
U036617,2024-02-01,Mumbai,android,organic,35-44
U036618,2024-03-26,Pune,android,organic,18-24
U036619,2024-06-13,Kolkata,ios,paid_google,18-24
U036620,2024-03-05,Chennai,android,organic,25-34
U036621,2024-04-28,Bangalore,ios,organic,35-44
U036622,2024-04-26,Pune,android,organic,35-44
U036623,2024-02-28,Hyderabad,ios,paid_google,18-24
U036624,2024-03-14,Hyderabad,android,paid_google,25-34
U036625,2024-06-06,Pune,android,organic,18-24
U036626,2024-03-08,Mumbai,android,organic,35-44
U036627,2024-03-02,Chennai,android,referral,45+
U036628,2024-06-18,Delhi,ios,email,25-34
U036629,2024-01-19,Delhi,ios,organic,45+
U036630,2024-06-17,Chennai,ios,email,35-44
U036631,2024-03-08,Bangalore,web,organic,18-24
U036632,2024-06-26,Mumbai,ios,paid_google,18-24
U036633,2024-05-17,Bangalore,ios,paid_google,25-34
U036634,2024-05-03,Jaipur,android,organic,18-24
U036635,2024-02-04,Pune,android,organic,25-34
U036636,2024-02-14,Bangalore,android,paid_google,35-44
U036637,2024-03-31,Bangalore,android,organic,35-44
U036638,2024-04-03,Hyderabad,ios,referral,35-44
U036639,2024-04-29,Chennai,android,organic,18-24
U036640,2024-05-08,Pune,ios,paid_google,25-34
U036641,2024-03-27,Delhi,android,organic,18-24
U036642,2024-04-12,Hyderabad,ios,organic,45+
U036643,2024-03-06,Mumbai,android,paid_google,25-34
U036644,2024-01-27,Hyderabad,android,organic,18-24
U036645,2024-02-27,Delhi,android,social,35-44
U036646,2024-03-28,Chennai,android,referral,18-24
U036647,2024-03-10,Hyderabad,web,paid_google,18-24
U036648,2024-06-14,Pune,android,paid_google,25-34
U036649,2024-06-11,Kolkata,android,paid_google,18-24
U036650,2024-05-04,Kolkata,ios,email,35-44
U036651,2024-03-20,Delhi,android,email,25-34
U036652,2024-01-25,Mumbai,android,organic,18-24
U036653,2024-04-10,Bangalore,android,organic,25-34
U036654,2024-05-16,Chennai,android,referral,35-44
U036655,2024-03-25,Delhi,android,paid_google,18-24
U036656,2024-06-15,Kolkata,web,referral,25-34
U036657,2024-04-05,Mumbai,android,organic,25-34
U036658,2024-04-29,Hyderabad,android,paid_google,18-24
U036659,2024-02-24,Jaipur,android,organic,25-34
U036660,2024-06-07,Pune,android,referral,35-44
U036661,2024-06-19,Mumbai,ios,paid_google,25-34
U036662,2024-03-21,Bangalore,ios,referral,18-24
U036663,2024-02-08,Chennai,ios,referral,25-34
U036664,2024-03-01,Chennai,android,referral,18-24
U036665,2024-02-07,Hyderabad,android,social,35-44
U036666,2024-05-17,Delhi,android,organic,25-34
U036667,2024-04-03,Delhi,android,referral,25-34
U036668,2024-04-05,Mumbai,android,email,18-24
U036669,2024-03-30,Mumbai,android,referral,25-34
U036670,2024-05-21,Delhi,ios,organic,25-34
U036671,2024-01-05,Chennai,android,organic,45+
U036672,2024-06-21,Mumbai,web,paid_google,45+
U036673,2024-05-29,Chennai,android,referral,25-34
U036674,2024-03-29,Kolkata,ios,organic,25-34
U036675,2024-05-04,Mumbai,android,social,35-44
U036676,2024-06-02,Bangalore,android,social,25-34
U036677,2024-03-18,Delhi,android,paid_google,18-24
U036678,2024-05-04,Mumbai,android,organic,18-24
U036679,2024-04-02,Bangalore,web,social,18-24
U036680,2024-05-08,Delhi,android,paid_google,25-34
U036681,2024-01-26,Bangalore,android,social,18-24
U036682,2024-06-16,Mumbai,ios,organic,45+
U036683,2024-04-14,Jaipur,android,referral,25-34
U036684,2024-04-13,Mumbai,ios,referral,18-24
U036685,2024-01-12,Delhi,android,paid_google,18-24
U036686,2024-02-09,Bangalore,android,organic,25-34
U036687,2024-05-15,Mumbai,ios,organic,18-24
U036688,2024-03-08,Mumbai,android,referral,18-24
U036689,2024-06-09,Mumbai,ios,referral,25-34
U036690,2024-06-12,Pune,android,organic,25-34
U036691,2024-01-31,Bangalore,android,organic,35-44
U036692,2024-02-19,Mumbai,ios,social,25-34
U036693,2024-04-15,Chennai,ios,referral,25-34
U036694,2024-02-12,Bangalore,ios,referral,18-24
U036695,2024-03-02,Delhi,android,paid_google,25-34
U036696,2024-02-24,Jaipur,android,paid_google,18-24
U036697,2024-06-16,Delhi,ios,paid_google,18-24
U036698,2024-06-12,Hyderabad,android,referral,25-34
U036699,2024-03-18,Pune,ios,paid_google,25-34
U036700,2024-04-23,Mumbai,ios,paid_google,18-24
U036701,2024-01-01,Delhi,ios,referral,18-24
U036702,2024-03-17,Bangalore,android,paid_google,25-34
U036703,2024-01-05,Bangalore,ios,paid_google,25-34
U036704,2024-04-29,Jaipur,android,email,35-44
U036705,2024-01-27,Delhi,android,referral,18-24
U036706,2024-03-05,Hyderabad,android,referral,18-24
U036707,2024-04-12,Chennai,android,organic,35-44
U036708,2024-05-31,Hyderabad,ios,paid_google,25-34
U036709,2024-04-23,Hyderabad,android,paid_google,25-34
U036710,2024-06-11,Pune,android,organic,18-24
U036711,2024-01-25,Bangalore,android,referral,25-34
U036712,2024-03-06,Pune,ios,paid_google,25-34
U036713,2024-05-06,Delhi,ios,social,35-44
U036714,2024-06-20,Bangalore,android,email,25-34
U036715,2024-05-31,Delhi,android,organic,35-44
U036716,2024-05-05,Chennai,ios,referral,25-34
U036717,2024-06-26,Chennai,android,social,35-44
U036718,2024-03-03,Bangalore,android,social,25-34
U036719,2024-03-15,Mumbai,android,paid_google,18-24
U036720,2024-02-01,Mumbai,android,organic,18-24
U036721,2024-05-22,Delhi,android,organic,18-24
U036722,2024-03-30,Bangalore,android,organic,18-24
U036723,2024-03-22,Mumbai,ios,organic,18-24
U036724,2024-05-26,Bangalore,ios,organic,25-34
U036725,2024-03-28,Chennai,android,social,45+
U036726,2024-01-11,Hyderabad,ios,email,25-34
U036727,2024-05-12,Bangalore,android,paid_google,25-34
U036728,2024-02-25,Kolkata,ios,paid_google,45+
U036729,2024-05-07,Delhi,ios,organic,25-34
U036730,2024-03-13,Hyderabad,android,organic,25-34
U036731,2024-04-05,Delhi,web,paid_google,18-24
U036732,2024-04-13,Hyderabad,android,organic,35-44
U036733,2024-01-10,Chennai,android,referral,18-24
U036734,2024-02-01,Chennai,ios,referral,45+
U036735,2024-04-28,Hyderabad,android,social,35-44
U036736,2024-01-07,Delhi,ios,organic,18-24
U036737,2024-02-18,Delhi,android,referral,25-34
U036738,2024-06-04,Hyderabad,android,referral,35-44
U036739,2024-04-09,Chennai,android,organic,25-34
U036740,2024-01-26,Delhi,android,organic,45+
U036741,2024-01-05,Delhi,android,paid_google,25-34
U036742,2024-01-20,Chennai,android,social,25-34
U036743,2024-04-27,Jaipur,android,email,25-34
U036744,2024-03-30,Bangalore,android,organic,18-24
U036745,2024-06-06,Delhi,android,paid_google,25-34
U036746,2024-06-22,Mumbai,android,paid_google,18-24
U036747,2024-01-08,Chennai,ios,paid_google,25-34
U036748,2024-06-17,Bangalore,android,social,45+
U036749,2024-01-11,Delhi,web,paid_google,35-44
U036750,2024-01-27,Mumbai,android,referral,35-44
U036751,2024-04-22,Chennai,ios,social,45+
U036752,2024-01-10,Mumbai,android,organic,18-24
U036753,2024-04-08,Bangalore,android,paid_google,18-24
U036754,2024-04-27,Kolkata,ios,referral,18-24
U036755,2024-05-26,Jaipur,android,organic,35-44
U036756,2024-06-14,Chennai,android,referral,45+
U036757,2024-03-10,Mumbai,web,email,18-24
U036758,2024-05-27,Mumbai,android,social,18-24
U036759,2024-01-09,Mumbai,android,social,18-24
U036760,2024-05-05,Delhi,web,organic,18-24
U036761,2024-05-19,Delhi,android,paid_google,35-44
U036762,2024-04-20,Mumbai,ios,social,45+
U036763,2024-06-28,Hyderabad,web,social,45+
U036764,2024-06-01,Hyderabad,ios,paid_google,18-24
U036765,2024-02-15,Mumbai,android,organic,18-24
U036766,2024-05-15,Delhi,android,email,35-44
U036767,2024-03-21,Hyderabad,android,paid_google,18-24
U036768,2024-03-21,Delhi,web,social,25-34
U036769,2024-06-23,Delhi,ios,paid_google,18-24
U036770,2024-01-26,Mumbai,android,paid_google,35-44
U036771,2024-04-11,Bangalore,ios,email,35-44
U036772,2024-06-29,Chennai,ios,organic,18-24
U036773,2024-02-09,Hyderabad,android,social,25-34
U036774,2024-01-29,Mumbai,android,organic,35-44
U036775,2024-04-03,Hyderabad,android,organic,25-34
U036776,2024-05-28,Delhi,android,organic,25-34
U036777,2024-03-01,Bangalore,android,paid_google,35-44
U036778,2024-06-19,Hyderabad,web,organic,25-34
U036779,2024-05-20,Chennai,android,email,25-34
U036780,2024-05-29,Delhi,ios,referral,25-34
U036781,2024-04-18,Delhi,android,organic,18-24
U036782,2024-04-23,Delhi,android,email,18-24
U036783,2024-04-12,Bangalore,android,paid_google,35-44
U036784,2024-06-22,Bangalore,android,referral,25-34
U036785,2024-03-04,Delhi,web,organic,25-34
U036786,2024-03-31,Hyderabad,ios,organic,25-34
U036787,2024-02-20,Chennai,android,organic,18-24
U036788,2024-04-19,Delhi,android,organic,35-44
U036789,2024-05-04,Mumbai,android,email,18-24
U036790,2024-03-02,Pune,ios,social,18-24
U036791,2024-04-04,Hyderabad,ios,social,35-44
U036792,2024-06-21,Mumbai,ios,paid_google,18-24
U036793,2024-04-01,Chennai,web,organic,18-24
U036794,2024-06-29,Pune,ios,organic,25-34
U036795,2024-05-14,Mumbai,android,organic,35-44
U036796,2024-06-01,Hyderabad,android,email,25-34
U036797,2024-04-14,Delhi,ios,referral,35-44
U036798,2024-01-12,Delhi,android,paid_google,25-34
U036799,2024-05-05,Bangalore,android,organic,25-34
U036800,2024-01-15,Bangalore,web,organic,35-44
U036801,2024-04-26,Chennai,ios,paid_google,35-44
U036802,2024-02-02,Chennai,android,referral,25-34
U036803,2024-02-04,Mumbai,android,paid_google,25-34
U036804,2024-05-16,Bangalore,web,paid_google,18-24
U036805,2024-05-17,Chennai,android,referral,25-34
U036806,2024-02-24,Mumbai,android,referral,18-24
U036807,2024-03-10,Mumbai,ios,email,35-44
U036808,2024-01-22,Delhi,ios,email,45+
U036809,2024-02-24,Delhi,ios,organic,18-24
U036810,2024-02-29,Hyderabad,android,paid_google,18-24
U036811,2024-03-29,Bangalore,ios,paid_google,35-44
U036812,2024-01-28,Delhi,android,email,18-24
U036813,2024-02-19,Delhi,android,organic,35-44
U036814,2024-06-05,Delhi,android,referral,18-24
U036815,2024-01-02,Chennai,ios,organic,18-24
U036816,2024-01-20,Delhi,ios,paid_google,18-24
U036817,2024-03-10,Mumbai,ios,organic,35-44
U036818,2024-02-18,Mumbai,ios,paid_google,35-44
U036819,2024-01-13,Bangalore,ios,organic,25-34
U036820,2024-06-03,Bangalore,android,referral,45+
U036821,2024-04-29,Jaipur,ios,paid_google,18-24
U036822,2024-03-20,Chennai,ios,social,18-24
U036823,2024-02-12,Kolkata,ios,paid_google,25-34
U036824,2024-05-06,Bangalore,android,organic,25-34
U036825,2024-06-11,Chennai,android,referral,25-34
U036826,2024-03-20,Pune,android,paid_google,25-34
U036827,2024-06-06,Delhi,android,email,25-34
U036828,2024-02-28,Kolkata,ios,email,25-34
U036829,2024-04-20,Delhi,android,paid_google,18-24
U036830,2024-04-13,Hyderabad,android,paid_google,18-24
U036831,2024-06-21,Chennai,android,organic,25-34
U036832,2024-02-27,Delhi,ios,paid_google,25-34
U036833,2024-03-21,Kolkata,android,referral,35-44
U036834,2024-05-02,Kolkata,android,paid_google,18-24
U036835,2024-05-25,Hyderabad,android,organic,18-24
U036836,2024-04-15,Delhi,android,paid_google,25-34
U036837,2024-04-23,Bangalore,android,email,25-34
U036838,2024-01-17,Mumbai,android,organic,35-44
U036839,2024-06-26,Kolkata,android,paid_google,25-34
U036840,2024-03-09,Mumbai,ios,referral,18-24
U036841,2024-05-13,Hyderabad,ios,social,45+
U036842,2024-01-06,Hyderabad,ios,organic,25-34
U036843,2024-02-20,Mumbai,web,paid_google,35-44
U036844,2024-06-29,Bangalore,android,referral,25-34
U036845,2024-06-19,Mumbai,android,email,18-24
U036846,2024-01-03,Mumbai,android,paid_google,35-44
U036847,2024-06-19,Pune,android,email,18-24
U036848,2024-01-14,Delhi,ios,organic,25-34
U036849,2024-04-26,Mumbai,android,organic,25-34
U036850,2024-06-21,Delhi,ios,social,35-44
U036851,2024-02-28,Mumbai,android,social,25-34
U036852,2024-04-03,Hyderabad,android,referral,18-24
U036853,2024-06-09,Delhi,ios,organic,35-44
U036854,2024-04-21,Mumbai,android,referral,25-34
U036855,2024-04-03,Pune,ios,social,25-34
U036856,2024-05-23,Hyderabad,android,paid_google,25-34
U036857,2024-02-09,Delhi,android,referral,18-24
U036858,2024-04-09,Jaipur,android,referral,18-24
